id_donante,antiguedad_meses,monto_promedio,canal_captacion,interes_causa,contactos_anuales,abandono
5244,22,29.27,Calle,Animales,1,0
5245,18,43.76,Calle,Niñez,5,0
5246,46,19.98,Email,Salud,8,1
5247,5,51.16,Redes Sociales,Ambiente,2,0
5248,31,41.06,Redes Sociales,Humanitaria,9,0
5249,6,35.79,Calle,Animales,3,0
5250,27,20.68,Email,Ambiente,9,0
5251,56,28.2,Evento,Salud,10,1
5252,25,26.42,Redes Sociales,Animales,7,0
5253,29,17.68,Evento,Niñez,5,0
5254,28,40.94,Calle,Humanitaria,12,1
5255,16,25.96,Redes Sociales,Salud,6,1
5256,54,28.24,,Humanitaria,6,0
5257,53,28.75,Email,Animales,3,0
5258,12,2785.82,Calle,Ambiente,11,0
5259,20,35.3,,Humanitaria,5,1
5260,18,23.77,Calle,Niñez,11,0
5261,34,40.18,Redes Sociales,Salud,8,1
5262,55,24.04,Email,Niñez,2,1
5263,53,29.71,Calle,Humanitaria,7,0
5264,23,16.93,Evento,Ambiente,6,0
5265,45,40.72,Referido,Ambiente,3,0
5266,27,43.26,Calle,Niñez,9,0
5267,49,37.16,Calle,Animales,12,0
5268,17,31.7,Redes Sociales,Animales,2,0
5269,48,29.64,Email,Ambiente,6,0
5270,21,14.38,,Niñez,9,1
5271,50,16.45,Calle,Niñez,8,0
5272,40,37.5,Email,Niñez,11,0
5273,31,28.19,Redes Sociales,Humanitaria,9,1
5274,3,16.41,Calle,Animales,2,0
5275,17,15.95,Calle,Animales,9,0
5276,50,36.35,Calle,Humanitaria,8,0
5277,58,38.74,Calle,Salud,12,1
5278,26,14.66,Evento,Humanitaria,7,0
5279,23,31.52,Redes Sociales,Niñez,11,0
5280,6,33.88,Evento,Humanitaria,2,1
5281,28,24.16,Redes Sociales,Niñez,7,0
5282,8,42.4,Referido,Ambiente,11,0
5283,55,26.55,Redes Sociales,Niñez,3,0
5284,58,12.83,Redes Sociales,Animales,5,0
5285,45,28.05,Calle,Humanitaria,11,0
5286,8,43.68,Calle,Niñez,9,0
5287,19,26.55,Email,Salud,1,1
5288,38,19.53,Calle,Ambiente,7,1
5289,29,36.28,Evento,Salud,12,0
5290,23,32.58,Email,Salud,8,0
5291,47,29.97,,Salud,6,0
5292,32,34.77,Redes Sociales,Ambiente,7,0
5293,10,23.08,Calle,Ambiente,6,0
5294,27,24.0,Email,Ambiente,10,0
5295,49,37.28,Evento,Ambiente,9,0
5296,1,20.34,Redes Sociales,Salud,3,0
5297,39,4614.91,Redes Sociales,Animales,0,0
5298,29,42.29,Redes Sociales,Animales,2,0
5299,59,18.56,Calle,Ambiente,6,0
5300,45,44.76,Calle,Humanitaria,10,0
5301,3,31.52,Redes Sociales,Niñez,10,0
5302,51,43.85,Email,Humanitaria,6,0
5303,47,31.33,Referido,Humanitaria,10,0
5304,37,28.23,Calle,Humanitaria,12,0
5305,31,27.19,Email,Animales,2,0
5306,11,5.5,Redes Sociales,Niñez,0,1
5307,22,39.27,Calle,Humanitaria,9,0
5308,18,22.93,Calle,Ambiente,8,0
5309,35,39.6,Email,Animales,11,0
5310,6,46.74,Referido,Ambiente,5,0
5311,3,24.22,Redes Sociales,Ambiente,12,1
5312,5,23.63,Email,Humanitaria,12,1
5313,9,40.08,Redes Sociales,Ambiente,11,0
5314,28,25.32,Email,Niñez,6,0
5315,19,43.17,Email,Ambiente,0,0
5316,28,23.09,Redes Sociales,Humanitaria,0,0
5317,27,44.38,Referido,Ambiente,3,1
5318,13,26.94,Redes Sociales,Animales,6,0
5319,38,33.3,Calle,Animales,10,0
5320,43,39.82,Calle,Animales,10,0
5321,53,35.12,Calle,Salud,7,0
5322,21,40.71,Email,Animales,9,0
5323,27,15.44,Referido,Animales,8,0
5324,46,25.93,Calle,Salud,0,0
5325,6,30.63,Email,Animales,3,1
5326,38,22.34,Email,Humanitaria,3,0
5327,49,39.71,Redes Sociales,Animales,2,1
5328,11,24.88,Email,Animales,6,1
5329,47,22.37,Redes Sociales,Salud,0,1
5330,41,39.4,Email,Humanitaria,8,0
5331,53,19.55,Redes Sociales,Ambiente,12,0
5332,17,20.03,Redes Sociales,Niñez,7,0
5333,56,35.08,Calle,Humanitaria,1,1
5334,39,43.44,Calle,Ambiente,1,1
5335,7,31.62,,Humanitaria,7,0
5336,30,13.84,Redes Sociales,Ambiente,10,0
5337,21,36.85,Calle,Ambiente,0,0
5338,1,24.07,,Humanitaria,12,0
5339,25,41.21,Evento,Salud,6,1
5340,32,26.2,Redes Sociales,Humanitaria,8,1
5341,59,41.44,Calle,Humanitaria,11,0
5342,57,25.82,Redes Sociales,Ambiente,2,0
5343,8,23.11,Email,Niñez,6,0
5344,5,10.82,Email,Ambiente,5,0
5345,30,23.4,Calle,Animales,6,1
5346,51,31.77,Evento,Humanitaria,6,1
5347,8,31.0,,Humanitaria,9,0
5348,49,36.12,Calle,Salud,0,0
5349,19,42.44,Email,Ambiente,2,0
5350,44,30.29,Calle,Salud,9,1
5351,59,30.68,Referido,Humanitaria,0,0
5352,55,41.13,Calle,Ambiente,4,0
5353,30,32.31,Calle,Ambiente,2,0
5354,15,20.77,Email,Animales,0,1
5355,36,24.78,Calle,Animales,1,0
5356,55,8.7,Calle,Niñez,9,0
5357,44,20.63,Redes Sociales,Animales,4,0
5358,27,13.1,Calle,Ambiente,10,0
5359,13,33.51,Calle,Animales,2,0
5360,14,42.12,Redes Sociales,Niñez,5,0
5361,37,20.59,Redes Sociales,Humanitaria,8,0
5362,54,20.96,Calle,Animales,5,0
5363,48,39.43,Referido,Ambiente,1,0
5364,30,25.49,Calle,Humanitaria,1,1
5365,39,32.57,Redes Sociales,Ambiente,12,0
5366,47,37.43,Referido,Humanitaria,12,1
5367,13,22.92,,Ambiente,7,0
5368,58,23.11,Calle,Animales,10,0
5369,16,24.94,,Animales,7,0
5370,44,14.46,Redes Sociales,Niñez,5,0
5371,7,34.87,Redes Sociales,Humanitaria,9,0
5372,48,36.01,Evento,Niñez,6,0
5373,55,30.8,Redes Sociales,Salud,0,0
5374,55,43.6,Evento,Animales,11,1
5375,27,27.39,Calle,Humanitaria,8,0
5376,45,36.18,Calle,Niñez,4,0
5377,55,34.86,Evento,Niñez,8,0
5378,35,22.01,Email,Salud,1,1
5379,15,41.55,Redes Sociales,Niñez,7,0
5380,28,31.28,Calle,Ambiente,6,0
5381,35,39.75,Redes Sociales,Animales,10,0
5382,7,16.99,Redes Sociales,Niñez,3,1
5383,50,31.1,Calle,Niñez,2,0
5384,46,25.39,Calle,Salud,3,1
5385,50,21.49,Email,Ambiente,3,0
5386,51,44.09,Calle,Niñez,9,0
5387,46,31.95,Email,Animales,9,0
5388,20,15.23,Redes Sociales,Animales,7,0
5389,32,25.03,Redes Sociales,Niñez,12,0
5390,38,39.39,Redes Sociales,Ambiente,12,0
5391,40,21.47,Redes Sociales,Animales,3,0
5392,32,20.45,Calle,Animales,4,0
5393,26,28.53,Calle,Ambiente,1,0
5394,58,34.69,,Ambiente,12,0
5395,39,22.72,Email,Niñez,3,0
5396,20,33.91,Email,Humanitaria,6,0
5397,18,30.35,Redes Sociales,Salud,2,0
5398,50,31.56,Redes Sociales,Humanitaria,0,0
5399,15,5.95,Redes Sociales,Humanitaria,12,1
5400,52,30.16,Redes Sociales,Animales,7,0
5401,22,27.49,Redes Sociales,Ambiente,7,0
5402,51,33.9,Calle,Animales,5,0
5403,22,23.46,Redes Sociales,Salud,6,0
5404,53,26.29,Evento,Niñez,9,0
5405,21,35.33,Email,Salud,10,1
5406,2,44.46,Referido,Animales,1,1
5407,40,16.75,,Animales,4,0
5408,53,35.13,Redes Sociales,Animales,11,0
5409,43,42.2,Evento,Animales,6,0
5410,18,36.95,Calle,Humanitaria,8,0
5411,23,41.53,Redes Sociales,Niñez,0,1
5412,13,24.56,Redes Sociales,Humanitaria,2,1
5413,41,42.37,Referido,Animales,5,0
5414,9,22.76,,Ambiente,6,0
5415,49,30.55,Calle,Humanitaria,5,0
5416,7,24.98,Calle,Animales,0,0
5417,41,25.38,Calle,Animales,3,1
5418,54,12.79,Redes Sociales,Niñez,5,0
5419,1,10.28,Evento,Salud,7,0
5420,2,41.77,,Humanitaria,9,1
5421,4,12.01,Redes Sociales,Humanitaria,3,0
5422,14,32.5,Email,Humanitaria,6,0
5423,32,17.01,Calle,Animales,10,0
5424,36,21.51,Referido,Niñez,2,0
5425,2,36.84,Evento,Animales,7,0
5426,40,31.62,Evento,Animales,0,0
5427,50,28.73,Redes Sociales,Ambiente,3,0
5428,51,41.45,Redes Sociales,Niñez,7,0
5429,14,27.1,Redes Sociales,Humanitaria,9,0
5430,20,42.3,Referido,Salud,3,1
5431,25,19.31,Referido,Humanitaria,1,0
5432,42,18.1,Calle,Animales,1,1
5433,49,28.62,Calle,Niñez,3,0
5434,8,30.03,Email,Niñez,12,0
5435,28,21.42,Redes Sociales,Niñez,3,0
5436,46,27.24,Redes Sociales,Ambiente,1,0
5437,21,43.65,Evento,Humanitaria,6,1
5438,23,26.06,Referido,Ambiente,5,0
5439,32,10.64,Email,Salud,10,0
5440,8,12.57,Redes Sociales,Animales,2,0
5441,31,50.87,Email,Ambiente,7,0
5442,37,44.51,Email,Ambiente,7,1
5443,16,25.64,Redes Sociales,Animales,0,1
5444,40,38.11,Evento,Niñez,2,0
5445,42,32.6,Calle,Animales,4,0
5446,27,42.71,Email,Humanitaria,1,0
5447,40,19.29,Redes Sociales,Animales,11,0
5448,41,19.57,Referido,Niñez,11,0
5449,18,43.19,Evento,Animales,4,0
5450,35,15.07,Referido,Ambiente,10,0
5451,49,30.7,Calle,Salud,9,0
5452,52,29.55,Calle,Ambiente,2,0
5453,15,37.84,Email,Salud,8,0
5454,53,31.4,Email,Animales,10,0
5455,27,28.68,Email,Humanitaria,0,0
5456,17,26.19,Redes Sociales,Animales,3,0
5457,40,20.05,Referido,Niñez,9,0
5458,2,28.34,Redes Sociales,Animales,5,0
5459,49,41.65,Calle,Salud,8,0
5460,50,27.14,Calle,Ambiente,2,1
5461,31,44.06,Calle,Humanitaria,2,0
5462,37,37.31,Calle,Animales,11,0
5463,41,34.77,Email,Animales,4,1
5464,41,28.38,Redes Sociales,Ambiente,6,0
5465,34,23.72,Referido,Humanitaria,4,0
5466,34,46.82,Evento,Animales,10,0
5467,51,37.94,Redes Sociales,Animales,7,0
5468,55,28.61,,Salud,4,0
5469,59,46.99,Email,Salud,6,0
5470,3,36.29,Email,Niñez,5,0
5471,17,15.8,Email,Ambiente,9,0
5472,14,25.73,Email,Humanitaria,12,0
5473,14,37.27,Redes Sociales,Animales,1,0
5474,46,45.08,Evento,Animales,2,0
5475,38,53.61,Referido,Niñez,10,0
5476,35,30.26,Calle,Animales,10,0
5477,1,36.16,Calle,Ambiente,3,0
5478,48,23.88,Evento,Niñez,4,0
5479,29,21.13,Calle,Ambiente,8,0
5480,4,13.14,Calle,Niñez,5,0
5481,33,33.9,Redes Sociales,Animales,0,0
5482,17,42.65,Calle,Niñez,2,1
5483,28,37.76,Calle,Salud,6,1
5484,50,30.87,Calle,Humanitaria,7,0
5485,26,42.24,Redes Sociales,Animales,6,0
5486,8,59.51,Referido,Humanitaria,4,0
5487,34,21.68,Redes Sociales,Animales,9,0
5488,59,5.76,,Humanitaria,7,0
5489,18,33.42,,Salud,8,0
5490,31,40.83,Calle,Humanitaria,6,0
5491,59,14.53,Redes Sociales,Niñez,10,1
5492,27,38.33,Referido,Humanitaria,8,0
5493,16,26.63,Calle,Animales,0,0
5494,58,33.37,Referido,Ambiente,8,0
5495,10,20.81,Referido,Humanitaria,2,0
5496,40,20.19,Calle,Humanitaria,5,0
5497,12,18.95,Calle,Humanitaria,7,1
5498,22,36.68,Redes Sociales,Animales,2,1
5499,16,23.76,Redes Sociales,Humanitaria,3,0
5500,12,32.7,Calle,Animales,6,0
5501,11,30.3,Calle,Animales,11,0
5502,20,18.2,Calle,Ambiente,6,1
5503,51,30.76,Redes Sociales,Niñez,3,1
5504,1,32.37,Redes Sociales,Animales,8,0
5505,27,40.63,,Salud,12,0
5506,3,44.94,Redes Sociales,Humanitaria,2,0
5507,12,19.81,Referido,Salud,11,0
5508,30,33.55,Redes Sociales,Humanitaria,7,1
5509,9,7.83,Calle,Ambiente,7,0
5510,53,38.51,Email,Animales,12,1
5511,54,40.97,Redes Sociales,Niñez,3,0
5512,37,6.72,Calle,Animales,6,0
5513,1,26.61,Redes Sociales,Humanitaria,3,0
5514,42,21.03,Calle,Niñez,12,0
5515,49,26.58,Calle,Animales,11,0
5516,4,24.6,Calle,Niñez,0,0
5517,15,29.56,Calle,Humanitaria,0,0
5518,51,39.87,,Ambiente,0,0
5519,27,26.86,Redes Sociales,Ambiente,1,0
5520,8,20.13,Redes Sociales,Animales,5,1
5521,60,28.02,Email,Salud,11,0
5522,60,27.47,Calle,Humanitaria,9,0
5523,23,29.13,Email,Animales,10,0
5524,15,23.72,Calle,Animales,4,0
5525,27,33.63,Email,Ambiente,10,0
5526,31,42.93,Calle,Niñez,1,1
5527,39,17.31,Referido,Humanitaria,7,0
5528,47,34.51,,Niñez,8,0
5529,8,39.6,,Humanitaria,6,0
5530,30,25.66,Redes Sociales,Salud,11,0
5531,58,42.52,Redes Sociales,Ambiente,11,1
5532,55,29.39,Redes Sociales,Salud,8,1
5533,42,18.74,Redes Sociales,Animales,3,0
5534,18,17.28,Evento,Ambiente,12,0
5535,4,37.85,Calle,Animales,6,0
5536,47,36.93,Calle,Salud,4,0
5537,43,45.64,Calle,Humanitaria,4,0
5538,22,36.71,Calle,Animales,2,0
5539,3,29.01,Redes Sociales,Niñez,8,1
5540,15,34.82,Redes Sociales,Humanitaria,12,0
5541,35,30.72,Redes Sociales,Humanitaria,9,0
5542,47,26.67,Calle,Salud,4,0
5543,38,24.51,Redes Sociales,Salud,5,0
5544,33,12.77,Redes Sociales,Ambiente,2,0
5545,14,22.58,Calle,Ambiente,9,1
5546,48,29.8,Email,Niñez,6,0
5547,1,7.06,Redes Sociales,Humanitaria,8,0
5548,53,24.85,Calle,Niñez,8,0
5549,49,39.21,,Niñez,12,1
5550,26,43.43,Referido,Salud,9,0
5551,8,24.73,Email,Niñez,9,0
5552,50,24.35,Redes Sociales,Niñez,4,0
5553,16,22.8,Redes Sociales,Animales,6,1
5554,38,24.42,Email,Ambiente,12,0
5555,10,41.43,Calle,Ambiente,11,0
5556,42,46.29,Calle,Humanitaria,11,0
5557,37,13.12,,Ambiente,12,0
5558,26,21.89,Referido,Humanitaria,2,0
5559,28,11.37,Email,Animales,5,0
5560,12,29.71,Email,Ambiente,11,0
5561,20,25.12,Referido,Animales,7,0
5562,49,33.59,Redes Sociales,Ambiente,12,0
5563,14,36.63,Email,Ambiente,7,1
5564,46,35.52,Redes Sociales,Animales,1,0
5565,35,13.54,Redes Sociales,Niñez,5,0
5566,29,29.74,,Niñez,6,1
5567,12,13.04,Redes Sociales,Niñez,11,0
5568,52,47.37,Redes Sociales,Niñez,6,0
5569,18,26.45,Redes Sociales,Ambiente,2,0
5570,44,16.34,Email,Salud,8,0
5571,2,24.56,Calle,Animales,1,0
5572,2,32.08,Referido,Salud,10,0
5573,59,37.33,Redes Sociales,Salud,2,0
5574,17,43.0,Referido,Humanitaria,10,0
5575,10,30.63,Referido,Niñez,1,0
5576,18,26.66,,Ambiente,10,0
5577,22,36.85,Calle,Niñez,8,0
5578,19,36.58,Redes Sociales,Niñez,3,1
5579,58,31.19,Email,Salud,1,1
5580,53,38.1,Calle,Humanitaria,2,1
5581,1,23.9,Email,Niñez,12,1
5582,24,29.76,Evento,Animales,3,0
5583,36,9.67,Referido,Animales,9,1
5584,25,43.9,Referido,Niñez,12,0
5585,36,25.08,Referido,Salud,5,0
5586,31,43.96,Email,Salud,4,0
5587,31,23.44,,Ambiente,2,1
5588,2,33.02,Redes Sociales,Humanitaria,9,0
5589,19,30.55,Referido,Salud,7,0
5590,53,23.98,Referido,Ambiente,7,1
5591,12,34.8,Calle,Animales,6,0
5592,10,42.77,Redes Sociales,Animales,2,0
5593,31,47.9,Calle,Animales,0,0
5594,45,37.43,Evento,Niñez,4,0
5595,22,17.9,Calle,Humanitaria,0,0
5596,23,15.94,Calle,Ambiente,5,0
5597,52,41.39,Referido,Humanitaria,10,1
5598,23,20.03,Redes Sociales,Niñez,6,0
5599,15,36.16,Calle,Ambiente,11,1
5600,26,31.34,Redes Sociales,Ambiente,4,0
5601,3,43.19,Redes Sociales,Salud,3,0
5602,23,35.1,Referido,Humanitaria,1,0
5603,20,29.69,Email,Humanitaria,4,0
5604,45,50.61,Evento,Salud,8,0
5605,40,38.23,Referido,Animales,3,1
5606,57,35.55,Email,Niñez,1,0
5607,39,23.17,Email,Humanitaria,12,0
5608,56,18.53,Redes Sociales,Salud,5,0
5609,8,27.41,Email,Ambiente,7,0
5610,18,15.01,Evento,Salud,1,0
5611,41,26.78,Evento,Animales,8,1
5612,6,38.01,Redes Sociales,Niñez,6,0
5613,27,39.82,Calle,Animales,12,0
5614,36,26.58,Redes Sociales,Ambiente,1,0
5615,15,59.36,Redes Sociales,Ambiente,10,1
5616,37,42.73,Evento,Ambiente,4,0
5617,58,29.7,Email,Ambiente,4,1
5618,5,41.41,Email,Salud,6,0
5619,39,24.21,Evento,Ambiente,12,1
5620,9,32.54,Email,Ambiente,4,1
5621,7,26.39,Email,Salud,10,1
5622,41,17.88,Referido,Ambiente,5,0
5623,20,35.33,Redes Sociales,Animales,8,0
5624,10,29.94,Referido,Animales,2,0
5625,26,30.68,,Humanitaria,2,0
5626,4,29.73,Referido,Animales,7,0
5627,38,21.02,Evento,Niñez,9,0
5628,24,45.88,Calle,Niñez,11,1
5629,14,32.49,Calle,Niñez,5,0
5630,41,27.33,Calle,Salud,11,0
5631,1,16.91,Redes Sociales,Animales,9,1
5632,17,44.03,Evento,Niñez,2,0
5633,45,39.17,Email,Humanitaria,1,0
5634,24,30.02,Email,Salud,12,0
5635,27,17.16,Redes Sociales,Humanitaria,1,0
5636,7,46.59,Email,Animales,1,0
5637,9,2635.21,Evento,Ambiente,4,0
5638,43,23.28,Referido,Humanitaria,11,1
5639,35,29.51,Referido,Ambiente,4,0
5640,58,33.75,Email,Salud,0,1
5641,12,28.31,Email,Humanitaria,1,0
5642,21,13.87,Evento,Humanitaria,1,0
5643,3,32.5,Email,Salud,3,0
5644,15,39.23,Redes Sociales,Salud,6,1
5645,21,21.09,Referido,Niñez,2,1
5646,10,45.61,Referido,Animales,4,0
5647,33,38.75,Referido,Humanitaria,10,0
5648,46,34.69,Redes Sociales,Humanitaria,8,0
5649,59,19.86,Email,Salud,4,0
5650,52,32.79,Redes Sociales,Salud,8,0
5651,6,33.55,Redes Sociales,Animales,0,0
5652,2,29.18,Referido,Salud,8,1
5653,29,38.91,Calle,Ambiente,4,0
5654,55,26.39,Email,Ambiente,7,0
5655,40,27.28,Evento,Ambiente,4,0
5656,33,23.34,Redes Sociales,Ambiente,11,1
5657,4,25.49,Email,Animales,5,0
5658,59,28.5,Calle,Humanitaria,7,0
5659,4,28.14,Redes Sociales,Ambiente,1,0
5660,29,27.69,Referido,Salud,2,0
5661,37,39.24,Calle,Ambiente,10,0
5662,60,45.03,Calle,Animales,8,0
5663,60,17.18,Calle,Salud,4,0
5664,20,44.79,Email,Ambiente,4,0
5665,41,36.74,Email,Humanitaria,8,0
5666,23,21.07,,Salud,9,0
5667,45,26.7,Redes Sociales,Salud,2,0
5668,18,32.84,Email,Humanitaria,3,0
5669,49,13.45,Referido,Salud,6,0
5670,25,29.13,Referido,Ambiente,1,0
5671,1,35.26,Evento,Salud,7,0
5672,54,22.56,Email,Ambiente,4,1
5673,15,15.2,Referido,Humanitaria,0,0
5674,34,31.99,Redes Sociales,Niñez,2,0
5675,48,52.08,Calle,Humanitaria,8,0
5676,20,22.87,Email,Ambiente,4,0
5677,54,23.13,Redes Sociales,Animales,7,0
5678,37,28.0,Email,Humanitaria,0,0
5679,27,45.7,Referido,Animales,6,0
5680,22,13.48,Calle,Animales,6,0
5681,51,37.7,Redes Sociales,Ambiente,7,1
5682,5,25.29,Redes Sociales,Ambiente,2,0
5683,34,26.15,Email,Niñez,0,0
5684,39,19.9,Redes Sociales,Salud,10,0
5685,3,27.51,,Humanitaria,8,0
5686,17,20.19,Evento,Ambiente,0,0
5687,24,24.58,Redes Sociales,Humanitaria,10,0
5688,24,5.35,Redes Sociales,Animales,5,0
5689,3,12.66,Calle,Salud,8,0
5690,45,33.37,Email,Niñez,1,0
5691,7,42.62,Evento,Humanitaria,3,0
5692,25,62.3,Evento,Salud,1,1
5693,56,39.25,Evento,Niñez,3,0
5694,3,24.85,Calle,Humanitaria,1,0
5695,15,10.16,Calle,Salud,11,0
5696,29,35.4,Email,Ambiente,0,1
5697,50,15.47,Calle,Humanitaria,10,0
5698,29,21.93,Calle,Salud,2,0
5699,10,38.86,Redes Sociales,Niñez,7,0
5700,32,32.94,Email,Salud,4,0
5701,23,20.71,Redes Sociales,Ambiente,3,0
5702,39,12.94,Redes Sociales,Humanitaria,4,0
5703,9,32.12,Referido,Humanitaria,5,0
5704,37,33.36,,Humanitaria,5,0
5705,52,45.04,Calle,Ambiente,4,0
5706,40,5.08,Calle,Niñez,11,0
5707,14,31.18,Referido,Humanitaria,10,1
5708,4,39.17,Redes Sociales,Niñez,11,0
5709,20,25.8,Email,Salud,5,0
5710,28,14.03,Calle,Niñez,8,0
5711,14,20.75,Calle,Niñez,4,0
5712,44,30.37,Calle,Humanitaria,12,0
5713,34,25.13,Redes Sociales,Animales,5,0
5714,13,33.04,Referido,Animales,3,0
5715,31,42.79,Calle,Ambiente,12,0
5716,33,26.01,Evento,Ambiente,2,1
5717,52,42.2,Calle,Animales,12,0
5718,39,28.84,Email,Salud,11,0
5719,28,33.39,Calle,Humanitaria,5,0
5720,25,28.83,Email,Humanitaria,10,0
5721,32,33.65,,Salud,10,1
5722,9,35.39,Redes Sociales,Salud,4,1
5723,28,36.42,Redes Sociales,Animales,3,0
5724,58,30.03,,Ambiente,4,0
5725,31,13.31,Redes Sociales,Salud,6,0
5726,17,35.96,Redes Sociales,Ambiente,0,1
5727,53,10.3,Email,Niñez,0,0
5728,23,23.93,Email,Humanitaria,10,0
5729,13,6.09,Referido,Animales,12,0
5730,55,46.99,Redes Sociales,Humanitaria,0,0
5731,10,34.17,Redes Sociales,Animales,1,0
5732,16,26.74,Redes Sociales,Niñez,8,0
5733,6,44.19,Referido,Humanitaria,12,0
5734,48,35.32,Email,Niñez,4,0
5735,11,31.25,Calle,Animales,8,0
5736,58,33.95,Redes Sociales,Salud,12,0
5737,52,26.18,,Humanitaria,4,1
5738,3,17.6,Evento,Niñez,6,0
5739,28,39.61,Evento,Humanitaria,5,0
5740,41,29.29,Calle,Humanitaria,1,0
5741,15,12.41,Referido,Humanitaria,2,0
5742,60,35.07,Redes Sociales,Ambiente,4,0
5743,13,30.41,Redes Sociales,Niñez,3,0
5744,42,47.0,Email,Niñez,10,0
5745,52,32.69,Redes Sociales,Humanitaria,5,0
5746,56,18.19,Redes Sociales,Salud,7,0
5747,45,12.1,Redes Sociales,Humanitaria,7,0
5748,17,42.64,,Ambiente,2,0
5749,7,29.36,Evento,Animales,3,0
5750,28,21.34,,Ambiente,0,0
5751,38,22.8,Evento,Salud,1,0
5752,13,42.98,,Humanitaria,12,1
5753,60,34.72,Referido,Niñez,8,0
5754,17,40.97,Calle,Humanitaria,11,0
5755,15,32.45,Email,Salud,9,1
5756,36,21.63,Email,Niñez,9,0
5757,28,47.87,,Ambiente,1,0
5758,15,26.09,Referido,Animales,11,0
5759,46,38.04,Calle,Animales,5,0
5760,53,40.84,Email,Humanitaria,6,0
5761,11,30.06,Calle,Ambiente,5,1
5762,56,18.87,Email,Salud,7,0
5763,31,23.22,Referido,Animales,8,0
5764,4,36.77,Redes Sociales,Ambiente,7,0
5765,35,35.34,Calle,Humanitaria,4,0
5766,34,43.01,Email,Niñez,7,1
5767,52,41.39,Email,Humanitaria,9,0
5768,27,20.47,Redes Sociales,Humanitaria,9,0
5769,10,44.44,Referido,Ambiente,8,0
5770,30,19.74,Evento,Animales,7,0
5771,45,35.95,Redes Sociales,Ambiente,1,0
5772,20,54.21,Calle,Niñez,1,0
5773,29,33.12,Redes Sociales,Ambiente,11,0
5774,58,12.21,Email,Salud,2,1
5775,53,26.74,Evento,Humanitaria,6,0
5776,29,51.75,Email,Animales,8,1
5777,23,27.93,Redes Sociales,Niñez,7,0
5778,57,43.27,Evento,Humanitaria,8,0
5779,50,20.43,Redes Sociales,Ambiente,5,1
5780,21,26.44,Redes Sociales,Salud,0,0
5781,48,27.84,Redes Sociales,Ambiente,11,1
5782,43,49.51,Redes Sociales,Humanitaria,3,0
5783,10,26.94,Calle,Niñez,12,1
5784,41,11.15,Redes Sociales,Animales,5,0
5785,12,53.82,Calle,Humanitaria,11,1
5786,30,32.27,Evento,Niñez,5,1
5787,51,36.55,Email,Humanitaria,7,0
5788,33,13.93,Email,Salud,0,0
5789,18,32.58,Calle,Ambiente,12,0
5790,14,30.19,Evento,Animales,10,0
5791,22,20.34,Redes Sociales,Niñez,1,0
5792,21,36.68,Email,Animales,1,0
5793,1,12.94,Redes Sociales,Animales,12,0
5794,49,20.27,Redes Sociales,Animales,5,0
5795,43,42.12,Redes Sociales,Niñez,10,0
5796,52,22.74,Evento,Niñez,6,0
5797,60,25.07,Redes Sociales,Animales,1,0
5798,15,30.9,Referido,Ambiente,4,0
5799,36,26.28,Redes Sociales,Humanitaria,5,0
5800,47,36.91,Calle,Animales,3,0
5801,54,31.76,Redes Sociales,Salud,0,0
5802,22,14.93,Redes Sociales,Animales,2,0
5803,32,22.65,Email,Niñez,9,1
5804,58,21.57,Redes Sociales,Humanitaria,8,0
5805,46,25.37,Email,Salud,12,0
5806,54,31.12,Calle,Humanitaria,5,0
5807,33,33.06,Redes Sociales,Humanitaria,1,0
5808,58,6.32,Email,Salud,8,0
5809,41,40.25,Redes Sociales,Animales,3,1
5810,59,29.09,Email,Animales,10,0
5811,39,18.8,Redes Sociales,Animales,12,0
5812,23,39.52,Email,Ambiente,7,1
5813,43,8.94,Redes Sociales,Animales,9,1
5814,55,14.24,Calle,Salud,6,1
5815,2,51.29,Referido,Ambiente,11,1
5816,2,31.46,Email,Animales,10,1
5817,38,22.63,,Ambiente,2,1
5818,55,31.08,Email,Salud,7,0
5819,51,28.18,Email,Animales,3,0
5820,29,30.36,Redes Sociales,Niñez,1,0
5821,52,34.89,Redes Sociales,Salud,10,1
5822,46,28.02,Redes Sociales,Humanitaria,4,0
5823,60,33.55,Evento,Humanitaria,0,0
5824,3,28.42,Evento,Salud,12,0
5825,39,21.79,Calle,Humanitaria,7,0
5826,7,18.94,Redes Sociales,Salud,7,0
5827,36,43.19,Referido,Niñez,2,1
5828,29,36.47,Redes Sociales,Salud,0,0
5829,55,40.37,,Animales,3,0
5830,37,30.04,Calle,Animales,8,0
5831,49,32.26,Referido,Ambiente,8,0
5832,58,28.22,Referido,Humanitaria,0,0
5833,36,41.57,Calle,Humanitaria,10,0
5834,23,26.55,Redes Sociales,Salud,6,0
5835,45,20.16,Calle,Humanitaria,5,0
5836,16,35.21,Redes Sociales,Animales,6,0
5837,48,28.48,Evento,Niñez,6,0
5838,31,32.5,Calle,Salud,7,0
5839,34,37.11,,Humanitaria,7,0
5840,50,24.21,Redes Sociales,Animales,9,0
5841,1,27.81,Email,Ambiente,10,0
5842,18,26.9,Email,Humanitaria,1,0
5843,58,42.87,Evento,Niñez,11,0
5844,40,30.14,Redes Sociales,Niñez,11,0
5845,43,31.56,Redes Sociales,Humanitaria,11,0
5846,56,18.44,Evento,Humanitaria,3,0
5847,56,37.31,Email,Animales,3,1
